"","The ball is white.","The ball is alice blue.","The ball is antique white.","The ball is aquamarine.","The ball is azure.","The ball is beige.","The ball is bisque.","The ball is black.","The ball is blanched almond.","The ball is blue.","The ball is blue violet.","The ball is brown.","The ball is burly wood.","The ball is cadet blue.","The ball is chartreuse.","The ball is chocolate.","The ball is coral.","The ball is cornflower blue.","The ball is cornsilk.","The ball is cyan.","The ball is dark blue.","The ball is dark cyan.","The ball is dark goldenrod.","The ball is dark gray.","The ball is dark green.","The ball is dark grey.","The ball is dark khaki.","The ball is dark magenta.","The ball is dark olive green.","The ball is dark orange.","The ball is dark orchid.","The ball is dark red.","The ball is dark salmon.","The ball is dark sea green.","The ball is dark slate blue.","The ball is dark slate gray.","The ball is dark slate grey.","The ball is dark turquoise.","The ball is dark violet.","The ball is deep pink.","The ball is deep sky blue.","The ball is dim gray.","The ball is dim grey.","The ball is dodger blue.","The ball is firebrick.","The ball is floral white.","The ball is forest green.","The ball is gainsboro.","The ball is ghost white.","The ball is gold.","The ball is goldenrod.","The ball is gray.","The ball is green.","The ball is green yellow.","The ball is grey.","The ball is honeydew.","The ball is hot pink.","The ball is indian red.","The ball is ivory.","The ball is khaki.","The ball is lavender.","The ball is lavender blush.","The ball is lawn green.","The ball is lemon chiffon.","The ball is light blue.","The ball is light coral.","The ball is light cyan.","The ball is light goldenrod.","The ball is light goldenrod yellow.","The ball is light gray.","The ball is light green.","The ball is light grey.","The ball is light pink.","The ball is light salmon.","The ball is light sea green.","The ball is light sky blue.","The ball is light slate blue.","The ball is light slate gray.","The ball is light slate grey.","The ball is light steel blue.","The ball is light yellow.","The ball is lime green.","The ball is linen.","The ball is magenta.","The ball is maroon.","The ball is medium aquamarine.","The ball is medium blue.","The ball is medium orchid.","The ball is medium purple.","The ball is medium sea green.","The ball is medium slate blue.","The ball is medium spring green.","The ball is medium turquoise.","The ball is medium violet red.","The ball is midnight blue.","The ball is mint cream.","The ball is misty rose.","The ball is moccasin.","The ball is navajo white.","The ball is navy.","The ball is navy blue.","The ball is old lace.","The ball is olive drab.","The ball is orange.","The ball is orange red.","The ball is orchid.","The ball is pale goldenrod.","The ball is pale green.","The ball is pale turquoise.","The ball is pale violet red.","The ball is papaya whip.","The ball is peach puff.","The ball is peru.","The ball is pink.","The ball is plum.","The ball is powder blue.","The ball is purple.","The ball is red.","The ball is rosy brown.","The ball is royal blue.","The ball is saddle brown.","The ball is salmon.","The ball is sandy brown.","The ball is sea green.","The ball is seashell.","The ball is sienna.","The ball is sky blue.","The ball is slate blue.","The ball is slate gray.","The ball is slate grey.","The ball is snow.","The ball is spring green.","The ball is steel blue.","The ball is tan.","The ball is thistle.","The ball is tomato.","The ball is turquoise.","The ball is violet.","The ball is violet red.","The ball is wheat.","The ball is white smoke.","The ball is yellow.","The ball is yellow green.","What color is the ball?"
"The ball is pink.",0.926945349523591,0.90564678716089,0.887928593250834,0.893983600806883,0.898164351381557,0.924012462251192,0.858458559285871,0.915218978732493,0.873612954582471,0.927856284183864,0.912828796512895,0.924962949981468,0.865188527983292,0.886218289441105,0.894182740231779,0.906292524217414,0.913072172669074,0.89481061747371,0.899847376009484,0.919433297125643,0.910146794016162,0.909582621157407,0.89142531494012,0.910115682564582,0.905343000425034,0.908068468281134,0.883648337933585,0.919888612799225,0.884415765892652,0.913607952165023,0.905960497456382,0.928420122930589,0.914162341322596,0.892366426353672,0.891276518463293,0.889977621210062,0.887957514903278,0.902345876677187,0.909450227929155,0.964058506577658,0.887548852295003,0.908856805476594,0.906916663175439,0.895471215619468,0.867568166723345,0.908044965094623,0.897172677217107,0.877849766110266,0.898194192724,0.904364657795545,0.887080292949009,0.923007535403511,0.920126751959139,0.91337078092931,0.921416605799101,0.868976516123532,0.976336194863336,0.887374275309796,0.89859776760758,0.912850472910291,0.930355347114391,0.919381985570817,0.896591620505688,0.881067864314089,0.924579878449955,0.914396766845605,0.908654855059987,0.903812070781824,0.903099348425915,0.918482187439812,0.917722033082394,0.916576843294086,0.981251963774021,0.917383952431006,0.903539149137154,0.912657003633166,0.897690057371296,0.898079084479546,0.895141427365211,0.897970726019723,0.923982162335786,0.920330299975808,0.88716040004607,0.942622022563786,0.918698374164589,0.856880899532183,0.901911661743964,0.881545212861324,0.911538963297895,0.882897533218306,0.880792010131558,0.886821553653666,0.877030657188932,0.896192969588002,0.898141636306303,0.88802527358853,0.914406778501534,0.881275196318205,0.859528453872866,0.900284451328061,0.905733360897695,0.874963344203277,0.878793656267801,0.926976661130933,0.923166312551795,0.906931759731975,0.899757788158094,0.917999151538345,0.917543419656105,0.930127683158048,0.864419925122579,0.904961424153857,0.872812226186804,1,0.902292334689766,0.909407104431297,0.94147889943551,0.931115085419677,0.936498800554861,0.912896251740819,0.880656182493126,0.910388713386933,0.905237141351277,0.906420772354792,0.889159291455893,0.889916359403481,0.91837197229825,0.899919419980208,0.898045655994219,0.895624001394175,0.888757558770413,0.903437682902811,0.899215565163542,0.919751751693849,0.883390607733114,0.897207853925376,0.910736157925416,0.936991611136602,0.933015153115248,0.883441148294343,0.880744116847197,0.932052080424683,0.917779225448508,0.913964295470422
"The ball is plum.",0.892840257784937,0.879005600022411,0.863594709733557,0.882165196773158,0.879949188348193,0.888550657823376,0.864497637077934,0.892498579965712,0.890634085544946,0.899092018944478,0.890896131900326,0.897402050229649,0.87857724558817,0.865933916044969,0.875607462006984,0.889082187745169,0.887030226948437,0.88080315601167,0.880463801643878,0.889906543988388,0.888703978469794,0.88377096055228,0.88396889478716,0.885103602486951,0.889204842074099,0.881071381350889,0.865703922833629,0.883493835680959,0.87773350284721,0.890865032452461,0.896822659140256,0.899944850831014,0.89640005784932,0.875468177106023,0.880139000261542,0.875142516034713,0.87140016365588,0.881961694604619,0.893097180761911,0.899077494556234,0.879885190103442,0.882218995195057,0.877658083510527,0.871461198662952,0.875379323517173,0.889047315013433,0.876206404910082,0.871489584924789,0.859017351861746,0.891252048265243,0.87628554729109,0.889630739644166,0.894524034405903,0.888894609927104,0.884124940281342,0.876118606811631,0.889016125681793,0.869688767653805,0.870767587451347,0.882702177666401,0.903514071204507,0.894928429726861,0.881200049920915,0.883107764742212,0.892514167507936,0.881067721220939,0.878682723787324,0.889786292379421,0.882427882460532,0.883526883132599,0.888746504045792,0.879467219130573,0.894295298637672,0.892922821088142,0.875772959535023,0.886048607415958,0.878446381942732,0.873654406465329,0.869337825370313,0.875151891429681,0.890627107065563,0.897477698830095,0.873006553643982,0.892970079931355,0.908055224039812,0.855406880033177,0.884324102449735,0.885098937438252,0.896923112182894,0.867965794326841,0.869024706301601,0.8751044865927,0.864343010176961,0.877819745938458,0.881620036079402,0.878691076240052,0.88201732507514,0.884123481364592,0.840900894309506,0.884544295457082,0.886072315460313,0.87151859606523,0.875698768000813,0.894508572441071,0.891155075819683,0.904161929920082,0.878566747437333,0.887565275703474,0.885405767488355,0.892403225538033,0.869777930021331,0.901909988901142,0.872645139440231,0.902292334689766,1,0.889339629281945,0.913484516947133,0.898392002830968,0.908201101715466,0.888685195911544,0.867664669231738,0.899408373134421,0.874051884872173,0.88445780254505,0.877980038772463,0.866409823094864,0.897995340977582,0.888429222356872,0.881836457110409,0.877114554092949,0.87015401829869,0.883313424214185,0.884489167059408,0.885055332347216,0.874686327604381,0.899244117209583,0.884567816646844,0.903425720811859,0.899189478014986,0.885718718989714,0.868159124776536,0.897314422398617,0.889768343077851,0.875759305042839
"The ball is powder blue.",0.911448384112895,0.925909343741519,0.889975330477299,0.900475011070978,0.921218524965953,0.914670256981223,0.873311382925507,0.899427552392894,0.883566241214272,0.957559749026732,0.943651664607298,0.903921167050651,0.864471364861439,0.92828900548358,0.884969394813475,0.889543442348845,0.88487293467824,0.932092288154512,0.88960317134019,0.92048308040488,0.94564247546772,0.908465599836366,0.883147121103355,0.906555792879937,0.896196441890418,0.906221396748901,0.879783177411542,0.892527452172927,0.886340837171123,0.892100873010809,0.880786214286794,0.897404516582657,0.890412666263346,0.892300349386287,0.922874771281004,0.892721224553375,0.890555113652902,0.911196626104605,0.899590221669107,0.89907130734154,0.927447930430927,0.902389831335517,0.901472588972672,0.932131736833431,0.863667686255549,0.893321203042134,0.890786896569934,0.878333469241116,0.896978264672396,0.889746393958755,0.871228311619713,0.911458455775349,0.900461340483465,0.89861494130397,0.910266620564362,0.856839656582128,0.897351875158328,0.878488614506038,0.890694322962741,0.899468198612688,0.913409753172205,0.899473331981647,0.887215205322823,0.87544991079126,0.950958703696721,0.886076730056873,0.912441561396128,0.891376657663623,0.890231045737307,0.911200568559601,0.902204177353886,0.909624682857111,0.903288049902551,0.890300081047072,0.898185778454965,0.940495712234612,0.928895773916499,0.900102824295184,0.897748281684262,0.935436834938302,0.907176174088767,0.905746208628925,0.880851240684998,0.904224053558372,0.902119943127083,0.874135699957251,0.938814289801264,0.863961053758785,0.908415341858495,0.891784828023425,0.916844228035601,0.886546601600402,0.90138645375124,0.887191964205858,0.931366673117416,0.895779306957301,0.888758085481868,0.877508068943612,0.877803441743508,0.924734107083145,0.947433623636171,0.870337794714126,0.891811481074472,0.896931720186711,0.892420956390652,0.872751740818922,0.879627903969221,0.90111726352282,0.918439513838111,0.900984264516209,0.862480683753971,0.896413072718405,0.863728863617897,0.909407104431297,0.889339629281945,1,0.921834519475194,0.89371771644135,0.895066532781842,0.940198762114274,0.875073515579243,0.881157911172199,0.893941831715565,0.904375734551221,0.881285041303791,0.878908703644729,0.946894163668094,0.935827235511985,0.902561451068831,0.899483526468734,0.889547799558509,0.888473343236672,0.943423172426165,0.894729095680657,0.870536686757346,0.876118291405612,0.91965699742781,0.916149838193335,0.904580470313494,0.876202342654997,0.893819708216889,0.910298795451878,0.902497926650939,0.905812650272837
"The ball is purple.",0.918512980756186,0.90086919454847,0.881981209860455,0.89858332460824,0.908489798197135,0.912126021980579,0.853817945243603,0.915777852326334,0.865362764591111,0.936529997568735,0.938230928338234,0.920897713635946,0.868773477121601,0.894075551367269,0.903637171161585,0.898090173343509,0.902180642488698,0.901863224606066,0.887088065876112,0.937091399432268,0.923403917333816,0.926727259756545,0.888281027579647,0.913281846596894,0.913157810534275,0.910798125913882,0.876756402687383,0.922738009792758,0.890346610796363,0.912128633330932,0.911023548735473,0.9211034153481,0.90740064909656,0.8977875152217,0.898385788110462,0.888771751387106,0.886231367906279,0.90650461371024,0.93398057506913,0.920830680634508,0.900792911490391,0.904047911814098,0.901229914845419,0.898604554268172,0.865479611495659,0.897789405329172,0.897232950531201,0.877099155951502,0.887755272887218,0.905865813472194,0.883683061888159,0.922920189011216,0.922202222731853,0.915184616051063,0.919290313061561,0.867019518607909,0.921443344756641,0.888338232299098,0.888280200419807,0.900011944264819,0.953628067478557,0.919471688757693,0.88928115307844,0.871389977873545,0.925165642958264,0.896228093867511,0.916391164174504,0.892848903495148,0.888644180773229,0.911080745914044,0.912784475071798,0.907615526226261,0.922928719519317,0.899993626665467,0.896394099194338,0.909862267550108,0.895055243429743,0.888496137836438,0.884574141373439,0.892105142949819,0.910200610118146,0.912618941110826,0.867402440972133,0.942667104428016,0.930939077015089,0.86122374571849,0.911563747699489,0.882609671702808,0.960267562533377,0.883027696191163,0.885709785743008,0.887026812510564,0.881582568204869,0.909226846457475,0.903047613285866,0.878092875348417,0.897763791944884,0.882632731071002,0.857996255135456,0.904810051832705,0.913525502287377,0.874738837210478,0.881685467081452,0.924533106402972,0.914187148026875,0.906760982705801,0.890081857813098,0.918380075487424,0.915122356019003,0.934943037864157,0.866092326010569,0.896710839220556,0.881886613883753,0.94147889943551,0.913484516947133,0.921834519475194,1,0.921442527280982,0.910107083625223,0.923084779550526,0.873059616290152,0.900352912055682,0.88432440800886,0.906175733280374,0.87648782162191,0.872034643361027,0.92138967071041,0.905595341077382,0.895854506337278,0.891651750163317,0.878624475938599,0.904770279406842,0.899221207090359,0.896842100685065,0.887942914360526,0.8890644763633,0.914033610735729,0.959827031002005,0.945769827747441,0.873881637078687,0.878688167436765,0.926492139415378,0.91855188063653,0.912068008651563
"The ball is red.",0.929595080506415,0.897477530077206,0.886082879021756,0.87871153699706,0.888835762454676,0.91529921530432,0.851517218693916,0.926250866110802,0.859496707658276,0.926944914619538,0.900011186360547,0.919695310617279,0.872644968774106,0.887325178884679,0.896731660944002,0.886551177882426,0.902873246722345,0.882023497730655,0.878564883429434,0.908909580182005,0.908063733044052,0.89670612783325,0.898249733389484,0.905113122982624,0.907758885374046,0.905563976171991,0.882220688720324,0.915237694200939,0.886854235642132,0.918536697089782,0.8947535480494,0.969491933012542,0.903907354398285,0.890069374745767,0.887215164916776,0.882457813905448,0.882463041958279,0.890028607141315,0.903647228268454,0.911884159518827,0.884599824470604,0.901332381950643,0.90074645796255,0.891487759629597,0.883021200199566,0.894095235300588,0.898022313044809,0.874358569593828,0.888560406795187,0.904559043967742,0.897693358191705,0.916051922411168,0.924712147285103,0.920372921627245,0.915796434182478,0.855617554120315,0.92437033748156,0.930954197531765,0.880761536098863,0.90261346210412,0.908136021474844,0.884659717447025,0.895589477548032,0.859980027173482,0.911347448067598,0.892796750856191,0.885475598509906,0.897178479200267,0.894645242826874,0.901793347617619,0.911785896227043,0.902366654720348,0.913352482868356,0.894345649611149,0.888218185348788,0.895980284429051,0.884200524574354,0.878921265938036,0.879031366878465,0.883316089965544,0.912781798707784,0.911213508961354,0.888210143594931,0.934109702601338,0.941340094326841,0.839991891106288,0.894737610784783,0.871001734593141,0.889765847130431,0.874238102704663,0.870688170016937,0.8779077548861,0.859901085432121,0.916036079413409,0.897424636399538,0.870859346013338,0.896507550064745,0.882411563892589,0.848838206226082,0.901391504272341,0.902337799155065,0.88060181670022,0.882691488525755,0.929532135752602,0.959099424210563,0.8994807180398,0.897221437949667,0.907900954502078,0.894207835964443,0.938339085242506,0.84572358571211,0.870869522538917,0.880774942372816,0.931115085419677,0.898392002830968,0.89371771644135,0.921442527280982,1,0.919720890969098,0.905364851185905,0.873104292738672,0.900819798230073,0.889705821938823,0.901673506442185,0.878466080726322,0.898982336468257,0.910207126490864,0.896354017497851,0.887443204004161,0.886974348358534,0.887902956435678,0.899997204480475,0.897551755030397,0.90550028117687,0.894736600593812,0.911589266893947,0.893452740045638,0.922745501329407,0.955315260760989,0.880462080305525,0.880965240622891,0.938259189170893,0.919515718638343,0.913908947472245
"The ball is rosy brown.",0.903587603925771,0.89326063315852,0.882469363949095,0.883409257562925,0.900616332228517,0.92395266825654,0.872095104639007,0.899617186317669,0.883394928749096,0.902942961890249,0.907862765555068,0.949238501256852,0.886195726403311,0.880647129590441,0.889827657650709,0.903371553737992,0.906348100404475,0.898021918298981,0.896993805100899,0.900292571479562,0.90578834551683,0.90646318519255,0.924424602156679,0.910207152712207,0.911873809896779,0.912875308616404,0.900246481421719,0.912573439064466,0.902822138179463,0.923481664929442,0.916880341410196,0.933635307956157,0.916674707505537,0.89906881041495,0.897536835252546,0.898286723882003,0.899574516700658,0.902486583937519,0.920732837622562,0.931340922106402,0.887722792410303,0.90253570762685,0.90390666069155,0.887316360021024,0.863277322494326,0.906092768247077,0.903498221107777,0.884381939802556,0.874268231408374,0.898976424114935,0.911808186250747,0.906837690521905,0.908503027194753,0.907680547113478,0.910180231388594,0.868445086879688,0.92351772505838,0.894124718431425,0.889982588714138,0.911913567698819,0.912424333917148,0.923065864737083,0.89003809783312,0.8699902804461,0.905831844437839,0.913178810334939,0.895976976787094,0.924356794337051,0.921986199108273,0.905387142814427,0.90715241905501,0.908730421678658,0.933494168627757,0.909947338321614,0.897555921710965,0.900109236619241,0.893870324341185,0.894958959309628,0.896711575674123,0.889301389375408,0.912941122895806,0.900645098756,0.879069933377405,0.913930585846856,0.921193907570724,0.86297638876324,0.901700147910077,0.902034817177175,0.907172981368209,0.890912031941186,0.887177852915635,0.892439183547033,0.882098908873237,0.913485555810725,0.89050695757007,0.88788532523323,0.940651487706886,0.882373273922771,0.853936264658481,0.891462743370926,0.894197072978852,0.881684442907068,0.892863378025536,0.913350152504621,0.923399063017627,0.90933320858104,0.924308731347762,0.912515938450974,0.907608888696936,0.932326503358374,0.846974217074619,0.896807735818444,0.862341499899755,0.936498800554861,0.908201101715466,0.895066532781842,0.910107083625223,0.919720890969098,1,0.906742463028721,0.91571339057132,0.899713946738631,0.932137528980944,0.901858957830653,0.875319111336554,0.897299987059988,0.905176187877569,0.895002151780678,0.894300767250269,0.897055963813854,0.869517879731151,0.895999135364475,0.896034476128891,0.917159066779693,0.8813815706129,0.891237868660491,0.898472962556913,0.923806445005877,0.928861960018515,0.884629638538212,0.873928465367016,0.91280136121553,0.91005321574145,0.896446618098354
"The ball is royal blue.",0.910430474568855,0.925398283713905,0.891070072022609,0.905122711092084,0.915406194152363,0.903782460005513,0.85253405516405,0.89973661488075,0.870853401119381,0.956935451924731,0.938968547932214,0.90344244491489,0.86154456457509,0.928457460999971,0.886363978238038,0.880049197701114,0.897785888030931,0.922912928189438,0.875626514467239,0.921071844985621,0.940508136468095,0.90756390073783,0.892390588774184,0.895570223674729,0.898047040198752,0.899934367593269,0.877081177138732,0.890603888466559,0.884052412642535,0.894479885409229,0.890458404751381,0.903497508086015,0.892589319362045,0.896208618226059,0.91880609522098,0.883866217049488,0.885790247383305,0.904362191988396,0.899323860167833,0.903419122175522,0.928501609239364,0.890387129350866,0.892904483145937,0.927325325260864,0.856033377800475,0.899492620935487,0.896572765682744,0.875586541880072,0.882050708463111,0.902412535034865,0.883588042442383,0.902870053434032,0.905157466981884,0.90090236669514,0.905313374455034,0.847978319047086,0.900488240643054,0.888758243606468,0.89011985752833,0.900735297895419,0.910458013853639,0.893766993606783,0.891317121680357,0.868020097309014,0.943956802725676,0.892556189619767,0.907739300232334,0.900467197060949,0.89706407998435,0.896039253591229,0.901078674873515,0.898585945464311,0.90101824632283,0.888540654263573,0.898725863793415,0.935529624383826,0.921791774639383,0.886929472921078,0.888872534762106,0.92113381941995,0.900433612434886,0.900435300234134,0.877515747021558,0.901988257008651,0.913115442086567,0.879307901104049,0.934826622630202,0.874794526649653,0.90458231439264,0.896961508030819,0.9118874096873,0.886688635594311,0.895400346715824,0.890738326094218,0.926646412731311,0.884914121652139,0.891342661667586,0.877232301456164,0.869631418181846,0.926912761931996,0.948446459645086,0.871364189125864,0.879270980431961,0.90081143871547,0.89896507136863,0.887437160206859,0.889635182063254,0.900192701499795,0.909820869825735,0.902887695453519,0.840109245049866,0.870025901229792,0.86095284685991,0.912896251740819,0.888685195911544,0.940198762114274,0.923084779550526,0.905364851185905,0.906742463028721,1,0.878129898435116,0.887401624778819,0.884546749888942,0.910842552022231,0.873892975453762,0.873634001010336,0.94799400005661,0.932135363500698,0.891071746843395,0.893118949763288,0.870731019127719,0.890317265669871,0.935728222346896,0.886207830783364,0.872662682963496,0.8713416508534,0.915496899446934,0.915877847070386,0.90979671613877,0.865042162107766,0.872957635647573,0.910110130904722,0.903198479584149,0.903840565474339
"The ball is saddle brown.",0.882313181792223,0.860524869617617,0.878775372343179,0.856077907167031,0.864375710240384,0.898499269820385,0.853557561710767,0.878775630294775,0.849055886132449,0.875093075805177,0.869323434868373,0.940253950636948,0.86338128719058,0.871477078247653,0.856705400938554,0.879957094222254,0.864441648408107,0.869411204156193,0.864673651165149,0.862049916228964,0.885158739255618,0.878848373954368,0.88232697792446,0.89503650323461,0.887369690847487,0.897504290836626,0.896868775536675,0.864076920140281,0.884134184917695,0.892442755173492,0.872293592448137,0.886764847480483,0.888064663552981,0.874541000125116,0.878987752830866,0.885494842698911,0.88567383147443,0.886867952029741,0.883773490016851,0.870729426335432,0.86473658634894,0.88026658327475,0.88114622174596,0.866224784610985,0.836568758357846,0.865671578460356,0.880846568296107,0.870998035301939,0.856967379068209,0.86486248634038,0.859110886436637,0.891208395168687,0.877250397523744,0.877200759481488,0.893682802752819,0.834558941746383,0.865644289830569,0.868283453942706,0.877752690612956,0.902191652253827,0.87860340575152,0.871476931021163,0.872070819168416,0.843133872856484,0.879942743261768,0.871461047664271,0.86460464086478,0.880012093219235,0.880530201363071,0.886768311383999,0.879277670672279,0.888716900892625,0.878681957108218,0.881672581371887,0.873866012324542,0.878060559198384,0.874218229690403,0.8826197881102,0.883488384240999,0.877113383097211,0.880657556578391,0.871014765983758,0.860583285758772,0.861390927025328,0.890705612414716,0.843612111727063,0.881849879645368,0.860210752077671,0.875561550724139,0.873816647811487,0.872145105990951,0.87624341948265,0.868872480838885,0.869030997567274,0.87320324954398,0.863787018466448,0.858148910117323,0.888791719352855,0.862978103756631,0.877072644362637,0.87784068314778,0.864697097557892,0.874620339333939,0.879882390136688,0.878183883511452,0.856771274000262,0.872495774925778,0.882020716682942,0.886249149358438,0.878807703350594,0.820707520807433,0.849788519334837,0.838798893177058,0.880656182493126,0.867664669231738,0.875073515579243,0.873059616290152,0.873104292738672,0.91571339057132,0.878129898435116,1,0.867388026169397,0.9311694747153,0.878137609795491,0.856503771077218,0.906164908523042,0.880077370004698,0.875137840737506,0.883505882169374,0.883933885275023,0.847481800224313,0.871239055965315,0.877241668947961,0.901692132311354,0.853640239916255,0.839470705860303,0.877422208288302,0.877745449412593,0.870776465158573,0.859259373588983,0.845501286597558,0.881258039066249,0.87689615703561,0.877307516680237
"The ball is salmon.",0.892916537101412,0.876137474674637,0.861883142393134,0.885180848349753,0.884806613682384,0.892365358499758,0.858217069934096,0.883235531185173,0.881862539486677,0.898366406583943,0.88319472752425,0.898909384421028,0.852835360018265,0.865765881938707,0.87626434696023,0.891829564229786,0.898228629519204,0.877022242563675,0.888522402511731,0.900951641517852,0.886796069725185,0.894470940663858,0.88925396421058,0.884774900657215,0.884580310073571,0.881047174295011,0.862226305798957,0.880687982276796,0.875529795631729,0.88756513641278,0.881613658888993,0.899604154365648,0.959745457055943,0.888352045279655,0.875619527760553,0.873878523982672,0.870190894844428,0.880390604229972,0.879179740158506,0.898704415146214,0.871235959402243,0.881842056785156,0.877689286735744,0.876670002863319,0.86226697333184,0.876675487371074,0.8779244819752,0.869305914986614,0.868216862120899,0.895183773053757,0.891348036323172,0.894856325875578,0.892777520372194,0.888593834097067,0.88930559291704,0.864249552343292,0.903298851582908,0.871800730793256,0.873496330276108,0.886943943255827,0.904150698769564,0.887059524637819,0.874986888265603,0.880669802167582,0.893466338852879,0.889200658333312,0.893614723670406,0.896962440465491,0.890091139150109,0.888086625768903,0.888924494523848,0.883193502548828,0.903333261640677,0.966626782954948,0.889962561481719,0.885319368725843,0.877727617868623,0.876427119265788,0.871666036138227,0.877849766817583,0.891009333601904,0.887916790285899,0.880228952915152,0.894862886393897,0.89540842644894,0.855039301408736,0.881785485515186,0.865691795608658,0.883649574203596,0.881663704456322,0.867385178624937,0.866576596117779,0.865834982290649,0.869295107570655,0.878766478434404,0.873903672226384,0.880902946897772,0.882432942715142,0.853598867093342,0.892425807641654,0.888957190806469,0.867870160317496,0.872825522868232,0.896644345914377,0.89422217485739,0.888308138546229,0.901178037568835,0.891582237886205,0.892257399334429,0.894702850622703,0.857544953305571,0.88315460367871,0.8729942863883,0.910388713386933,0.899408373134421,0.881157911172199,0.900352912055682,0.900819798230073,0.899713946738631,0.887401624778819,0.867388026169397,1,0.886482879465254,0.897890716695398,0.88635564736482,0.891547987889205,0.892603249390949,0.884920275223698,0.883256208255257,0.877922640238166,0.882761412050804,0.878988300153004,0.882935515743059,0.89193461420572,0.884467741431279,0.9043648642283,0.890759306916167,0.894484756380703,0.893403117353982,0.890940421040334,0.876956868408948,0.896413016819114,0.888379608138189,0.887082763162422
"The ball is sandy brown.",0.900963323092475,0.880473961469705,0.884850117266219,0.884437880620028,0.888222026506555,0.924364059883552,0.87417351737868,0.898106766190758,0.872234986174689,0.89405432757964,0.887081660652947,0.954033637649014,0.880652916130391,0.874361246619204,0.875211279623877,0.894604934688893,0.902675845218964,0.883746480629246,0.8942188781269,0.887766666836953,0.902495694276218,0.901921480257547,0.896159774756606,0.917447931007391,0.907834324618065,0.919289390822551,0.91384991380518,0.887990835251142,0.900751427082671,0.912664326981144,0.887419355646778,0.908704926654367,0.905899031250948,0.905272430608515,0.899594569440801,0.909643598243076,0.910053600484144,0.909180944643902,0.898897506490463,0.90123621634844,0.885630020631499,0.905326497198614,0.906341235135575,0.881048059240041,0.867954848221972,0.878914969147317,0.892894230481439,0.876502967686995,0.876811295778533,0.885431248771925,0.874698336543288,0.91449316908847,0.897175700302785,0.899940509471895,0.917298840471219,0.853447039331411,0.889195586926826,0.876708085992452,0.887927479100856,0.922606223406892,0.899624699185953,0.881754431190367,0.89130486336869,0.864610073204239,0.89930197871138,0.902299956614784,0.891397039026038,0.89925460197568,0.901747462020078,0.912808848150823,0.901377880062728,0.915011144527145,0.903886644529284,0.898963055044921,0.903550165230202,0.897817835631627,0.895741978506723,0.907485116901927,0.90861569369455,0.88698798938095,0.908267480662845,0.897292038552667,0.882068143608875,0.886629740444927,0.899175077830546,0.86230175738825,0.894748315596442,0.869789556646324,0.884059222461605,0.89891211692715,0.89081483249951,0.886836698678912,0.884591913427171,0.878973433253028,0.882861953508074,0.87514095198947,0.883325707454612,0.883766478742436,0.865483570667856,0.892840302452162,0.894783396908695,0.874128418219235,0.894081835895932,0.90188755109355,0.900074491400068,0.873291443084133,0.896833853204457,0.907393537668248,0.912591936047584,0.899125828391991,0.845379234161099,0.872543589445106,0.857350088143876,0.905237141351277,0.874051884872173,0.893941831715565,0.88432440800886,0.889705821938823,0.932137528980944,0.884546749888942,0.9311694747153,0.886482879465254,1,0.90754071256887,0.896221172724606,0.919098970046259,0.899721076724706,0.894753253983939,0.908286202173037,0.909844647551894,0.876034671629203,0.885643109608316,0.888647463755474,0.932250392268541,0.870620393072868,0.865192986571818,0.901569499860272,0.89451377455867,0.888523316061253,0.887351757897418,0.865377427503181,0.904407373890942,0.901661532442521,0.892872525589681
